study,questionnaire,answer_list,value,label,label_de
soep-pretest,pre_2007_1,19,6,6,6
soep-pretest,pre_2007_1,19,7,7,7
soep-pretest,pre_2007_1,19,8,8,8
soep-pretest,pre_2007_1,19,9,9,9
soep-pretest,pre_2007_1,19,10,10 = Very patient,10 = Sehr geduldig
soep-pretest,pre_2007_1,20,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,20,0,0 = Not at all impulsive,0 = Gar nicht impulsiv
soep-pretest,pre_2007_1,20,1,1,1
soep-pretest,pre_2007_1,20,2,2,2
soep-pretest,pre_2007_1,20,3,3,3
soep-pretest,pre_2007_1,20,4,4,4
soep-pretest,pre_2007_1,20,5,5,5
soep-pretest,pre_2007_1,20,6,6,6
soep-pretest,pre_2007_1,20,7,7,7
soep-pretest,pre_2007_1,20,8,8,8
soep-pretest,pre_2007_1,20,9,9,9
soep-pretest,pre_2007_1,20,10,10 = Very impulsive,10 = Sehr impulsiv
soep-pretest,pre_2007_1,21,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,22,-6,No answer,Keine Angabe
soep-pretest,pre_2007_1,22,-5,(-5) = Much less masculine,(-5) = Viel weniger männlicher
soep-pretest,pre_2007_1,22,-4,-4,-4
soep-pretest,pre_2007_1,22,-3,-3,-3
soep-pretest,pre_2007_1,22,-2,-2,-2
soep-pretest,pre_2007_1,22,-1,-1,-1
soep-pretest,pre_2007_1,22,0,0 = Equally masculine, 0 = Genauso männlich
soep-pretest,pre_2007_1,22,1,1,1
soep-pretest,pre_2007_1,22,2,2,2
soep-pretest,pre_2007_1,22,3,3,3
soep-pretest,pre_2007_1,22,4,4,4
soep-pretest,pre_2007_1,22,5,5 = Much more masculine,5 = Viel männlicher
soep-pretest,pre_2007_1,22_1,-6,No answer,Keine Angabe
soep-pretest,pre_2007_1,22_1,-5,(-5) = Much less feminine,(-5) = Viel weniger weiblich
soep-pretest,pre_2007_1,22_1,-4,-4,-4
soep-pretest,pre_2007_1,22_1,-3,-3,-3
soep-pretest,pre_2007_1,22_1,-2,-2,-2
soep-pretest,pre_2007_1,22_1,-1,-1,-1
soep-pretest,pre_2007_1,22_1,0,0 = Equally feminine, 0 = Genauso weiblich
soep-pretest,pre_2007_1,22_1,1,1,1
soep-pretest,pre_2007_1,22_1,2,2,2
soep-pretest,pre_2007_1,22_1,3,3,3
soep-pretest,pre_2007_1,22_1,4,4,4
soep-pretest,pre_2007_1,22_1,5,5 = Much more feminine,5 = Viel weiblicher
soep-pretest,pre_2007_1,23,-6,No answer,Keine Angabe
soep-pretest,pre_2007_1,23,-5,(-5) = Much less feminine,(-5) = Viel weniger weiblich
soep-pretest,pre_2007_1,23,-4,-4,-4
soep-pretest,pre_2007_1,23,-3,-3,-3
soep-pretest,pre_2007_1,23,-2,-2,-2
soep-pretest,pre_2007_1,23,-1,-1,-1
soep-pretest,pre_2007_1,23,0,0 = Equally feminine, 0 = Genauso weiblich
soep-pretest,pre_2007_1,23,1,1,1
soep-pretest,pre_2007_1,23,2,2,2
soep-pretest,pre_2007_1,23,3,3,3
soep-pretest,pre_2007_1,23,4,4,4
soep-pretest,pre_2007_1,23,5,5 = Much more feminine,5 = Viel weiblicher
soep-pretest,pre_2007_1,23_1,-6,No answer,Keine Angabe
soep-pretest,pre_2007_1,23_1,-5,(-5) = Much less masculine,(-5) = Viel weniger männlicher
soep-pretest,pre_2007_1,23_1,-4,-4,-4
soep-pretest,pre_2007_1,23_1,-3,-3,-3
soep-pretest,pre_2007_1,23_1,-2,-2,-2
soep-pretest,pre_2007_1,23_1,-1,-1,-1
soep-pretest,pre_2007_1,23_1,0,0 = Equally masculine, 0 = Genauso männlich
soep-pretest,pre_2007_1,23_1,1,1,1
soep-pretest,pre_2007_1,23_1,2,2,2
soep-pretest,pre_2007_1,23_1,3,3,3
soep-pretest,pre_2007_1,23_1,4,4,4
soep-pretest,pre_2007_1,23_1,5,5 = Much more masculine,5 = Viel männlicher
soep-pretest,pre_2007_1,24,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,24,0,0 = Not at all masculine,0 = Überhaupt nicht männlich
soep-pretest,pre_2007_1,24,1,1,1
soep-pretest,pre_2007_1,24,2,2,2
soep-pretest,pre_2007_1,24,3,3,3
soep-pretest,pre_2007_1,24,4,4,4
soep-pretest,pre_2007_1,24,5,5,5
soep-pretest,pre_2007_1,24,6,6,6
soep-pretest,pre_2007_1,24,7,7,7
soep-pretest,pre_2007_1,24,8,8,8
soep-pretest,pre_2007_1,24,9,9,9
soep-pretest,pre_2007_1,24,10,10 = Absolutely masculine,10 = Absolut männlich
soep-pretest,pre_2007_1,24_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,24_1,0,0 = Not at all masculine,0 = Überhaupt nicht männlich
soep-pretest,pre_2007_1,24_1,1,1,1
soep-pretest,pre_2007_1,24_1,2,2,2
soep-pretest,pre_2007_1,24_1,3,3,3
soep-pretest,pre_2007_1,24_1,4,4,4
soep-pretest,pre_2007_1,24_1,5,5,5
soep-pretest,pre_2007_1,24_1,6,6,6
soep-pretest,pre_2007_1,24_1,7,7,7
soep-pretest,pre_2007_1,24_1,8,8,8
soep-pretest,pre_2007_1,24_1,9,9,9
soep-pretest,pre_2007_1,24_1,10,10 = Absolutely masculine,10 = Absolut männlich
soep-pretest,pre_2007_1,25,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,25,0,0 = Not at all feminine,0 = Überhaupt nicht weiblich
soep-pretest,pre_2007_1,25,1,1,1
soep-pretest,pre_2007_1,25,2,2,2
soep-pretest,pre_2007_1,25,3,3,3
soep-pretest,pre_2007_1,25,4,4,4
soep-pretest,pre_2007_1,25,5,5,5
soep-pretest,pre_2007_1,25,6,6,6
soep-pretest,pre_2007_1,25,7,7,7
soep-pretest,pre_2007_1,25,8,8,8
soep-pretest,pre_2007_1,25,9,9,9
soep-pretest,pre_2007_1,25,10,10 = Absolutely feminine,10 = Absolut weiblich
soep-pretest,pre_2007_1,25_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,25_1,0,0 = Not at all feminine,0 = Überhaupt nicht weiblich
soep-pretest,pre_2007_1,25_1,1,1,1
soep-pretest,pre_2007_1,25_1,2,2,2
soep-pretest,pre_2007_1,25_1,3,3,3
soep-pretest,pre_2007_1,25_1,4,4,4
soep-pretest,pre_2007_1,25_1,5,5,5
soep-pretest,pre_2007_1,25_1,6,6,6
soep-pretest,pre_2007_1,25_1,7,7,7
soep-pretest,pre_2007_1,25_1,8,8,8
soep-pretest,pre_2007_1,25_1,9,9,9
soep-pretest,pre_2007_1,25_1,10,10 = Absolutely feminine,10 = Absolut weiblich
soep-pretest,pre_2007_1,26,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,26,0,0 = Not at all feminine,0 = Überhaupt nicht weiblich
soep-pretest,pre_2007_1,26,1,1,1
soep-pretest,pre_2007_1,26,2,2,2
soep-pretest,pre_2007_1,26,3,3,3
soep-pretest,pre_2007_1,26,4,4,4
soep-pretest,pre_2007_1,26,5,5,5
soep-pretest,pre_2007_1,26,6,6,6
soep-pretest,pre_2007_1,26,7,7,7
soep-pretest,pre_2007_1,26,8,8,8
soep-pretest,pre_2007_1,26,9,9,9
soep-pretest,pre_2007_1,26,10,10 = Absolutely feminine,10 = Absolut weiblich
soep-pretest,pre_2007_1,26_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,26_1,0,0 = Not at all feminine,0 = Überhaupt nicht weiblich
soep-pretest,pre_2007_1,26_1,1,1,1
soep-pretest,pre_2007_1,26_1,2,2,2
soep-pretest,pre_2007_1,26_1,3,3,3
soep-pretest,pre_2007_1,26_1,4,4,4
soep-pretest,pre_2007_1,26_1,5,5,5
soep-pretest,pre_2007_1,26_1,6,6,6
soep-pretest,pre_2007_1,26_1,7,7,7
soep-pretest,pre_2007_1,26_1,8,8,8
soep-pretest,pre_2007_1,26_1,9,9,9
soep-pretest,pre_2007_1,26_1,10,10 = Absolutely feminine,10 = Absolut weiblich
soep-pretest,pre_2007_1,27,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,27,0,0 = Not at all masculine,0 = überhaupt nicht männlich
soep-pretest,pre_2007_1,27,1,1,1
soep-pretest,pre_2007_1,27,2,2,2
soep-pretest,pre_2007_1,27,3,3,3
soep-pretest,pre_2007_1,27,4,4,4
soep-pretest,pre_2007_1,27,5,5,5
soep-pretest,pre_2007_1,27,6,6,6
soep-pretest,pre_2007_1,27,7,7,7
soep-pretest,pre_2007_1,27,8,8,8
soep-pretest,pre_2007_1,27,9,9,9
soep-pretest,pre_2007_1,27,10,10 = Absolutely masculine,10 = absolut männlich
soep-pretest,pre_2007_1,27_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,27_1,0,0 = Not at all masculine,0 = überhaupt nicht männlich
soep-pretest,pre_2007_1,27_1,1,1,1
soep-pretest,pre_2007_1,27_1,2,2,2
soep-pretest,pre_2007_1,27_1,3,3,3
soep-pretest,pre_2007_1,27_1,4,4,4
soep-pretest,pre_2007_1,27_1,5,5,5
soep-pretest,pre_2007_1,27_1,6,6,6
soep-pretest,pre_2007_1,27_1,7,7,7
soep-pretest,pre_2007_1,27_1,8,8,8
soep-pretest,pre_2007_1,27_1,9,9,9
soep-pretest,pre_2007_1,27_1,10,10 = Absolutely masculine,10 = absolut männlich
soep-pretest,pre_2007_1,28,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,28,1,Yes,Ja
soep-pretest,pre_2007_1,28,2,No,Nein
soep-pretest,pre_2007_1,29,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,29,1,Yes,Ja
soep-pretest,pre_2007_1,29,2,No,Nein
soep-pretest,pre_2007_1,30,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,30,1,"In East Germany (GDR, including East Berlin)",In der DDR (einschließlich Berlin-Ost)
soep-pretest,pre_2007_1,30,2,"In West Germany (FRG, including West Berlin)",In der Bundesrepublik (einschließlich Berlin-West)
soep-pretest,pre_2007_1,30,3,In another country,Im einem anderen Land
soep-pretest,pre_2007_1,31,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,31,1,"In the eastern part of Germany, so the new federal states",Im östlichen Teil Deutschlands also den neuen Bundesländern 
soep-pretest,pre_2007_1,31,2,"In the western part of Germany, so the new federal states",Im westlichen Teil Deutschlands also den alten Bundesländern
soep-pretest,pre_2007_1,32,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,32,1,Very strong,Sehr stark
soep-pretest,pre_2007_1,32,2,Strong,Stark
soep-pretest,pre_2007_1,32,3,Weak,Weniger
soep-pretest,pre_2007_1,32,4,Non at all,Eigentlich gar nicht
soep-pretest,pre_2007_1,33,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,33,1,Ja,Ja
soep-pretest,pre_2007_1,33,2,"It depends, I wouldn't discount it","Kommt darauf an, will ich nicht ausschließen"
soep-pretest,pre_2007_1,33,3,"No, out of the question, I would hardly dream of doing so","Nein, ausgeschlossen, kaum denkbar"
soep-pretest,pre_2007_1,34,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,34,1,"Yes, happily",Ja gerne
soep-pretest,pre_2007_1,34,2,"Yes, under certain circumstances",Unter Umständen
soep-pretest,pre_2007_1,34,3,Rather not,Eher nein
soep-pretest,pre_2007_1,34,4,Not at all,Auf keinen Fall
soep-pretest,pre_2007_1,35,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,35,1,"Yes, happily",Ja gerne
soep-pretest,pre_2007_1,35,2,"Yes, under certain circumstances",Unter Umständen
soep-pretest,pre_2007_1,35,3,Rather not,Eher nein
soep-pretest,pre_2007_1,35,4,Not at all,Auf keinen Fall
soep-pretest,pre_2007_1,36,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,36,1,Yes,Ja
soep-pretest,pre_2007_1,36,2,No,Nein
soep-pretest,pre_2007_1,37,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,37,1,Yes,Ja
soep-pretest,pre_2007_1,37,2,No,Nein
soep-pretest,pre_2007_1,38,1,Have someone with whom I would like to move in together,"Habe dort schon jemand, mit dem ich zusammenziehen würde"
soep-pretest,pre_2007_1,38,1,Have good friends there,Habe dort gute Freunde
soep-pretest,pre_2007_1,38,1,Have acquaintances there,Habe dort Bekannte
soep-pretest,pre_2007_1,38,1,Have relatives there to whom I am in contact,"Habe dort Verwandte, zu denen ich Kontakt habe"
soep-pretest,pre_2007_1,38,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,39,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,39,1,Yes,Ja
soep-pretest,pre_2007_1,39,2,No,Nein
soep-pretest,pre_2007_1,40,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,40,1,Yes,Ja
soep-pretest,pre_2007_1,40,2,No,Nein
soep-pretest,pre_2007_1,41,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,41,1,Forever,Für immer
soep-pretest,pre_2007_1,41,2,"A few years, in fact:","Einige Jahre, und zwar:"
soep-pretest,pre_2007_1,41,3,"A few months, in fact:","Einige Monate, und zwar:"
soep-pretest,pre_2007_1,41_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,41_1,1,Yes,Ja
soep-pretest,pre_2007_1,41_1,2,No,Nein
soep-pretest,pre_2007_1,41_2,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,44,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,44,1,"Yes, I already work there","Ja, ich arbeite schon dort"
soep-pretest,pre_2007_1,44,2,"Yes, I have signed a contract there","Ja, ich habe dort einen Arbeitsvertrag unterschrieben"
soep-pretest,pre_2007_1,44,3,"Yes, I have a job in prospect there ","Ja, ich habe dort eine Beschäftigung in Aussicht"
soep-pretest,pre_2007_1,44,4,"No other reasons, namely:","Nein, andere Gründe, und zwar:"
soep-pretest,pre_2007_1,45,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,45,1,"Friends, acquaintances, colleagues","Freunde, Bekannte, Kollegen"
soep-pretest,pre_2007_1,45,2,Family members,Familienangehörige
soep-pretest,pre_2007_1,45,3,"Public employment services (Arbeitsamt, EURES offices)","Staatliche Arbeitsvermittlung (Arbeitsamt, EURES-Stellen)"
soep-pretest,pre_2007_1,45,4,Private employment agencies / headhunters,Private Arbeitsvermittler/Headhunter
soep-pretest,pre_2007_1,45,5,Newspaper advertisements,Zeitungsanzeigen
soep-pretest,pre_2007_1,45,6,Ad on the Internet,Anzeige im Internet
soep-pretest,pre_2007_1,45,7,Placement by the former company,Vermittlung durch die bisherige Firma
soep-pretest,pre_2007_1,46,1,Higher income,Höheres Einkommen
soep-pretest,pre_2007_1,46,1,Better working conditions,Bessere Arbeitsbedingungen
soep-pretest,pre_2007_1,46,1,Secure employment,Sicheren Arbeitsplatz
soep-pretest,pre_2007_1,46,1,Increasing career opportunities,Bessere Aufstiegsmöglichkeiten
soep-pretest,pre_2007_1,46,1,"Other, in fact:","Sonstiges, und zwar:"
soep-pretest,pre_2007_1,46,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,47,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,47,1,Yes,Ja
soep-pretest,pre_2007_1,47,2,No,Nein
soep-pretest,pre_2007_1,48,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,48,1,Very good,Sehr gut
soep-pretest,pre_2007_1,48,2,Good,Gut
soep-pretest,pre_2007_1,48,3,Fair,Es geht
soep-pretest,pre_2007_1,48,4,Rather bad,Eher schlecht
soep-pretest,pre_2007_1,48,5,Not at all,Gar nicht
soep-pretest,pre_2007_1,48_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,48_1,1,Very good,Sehr gut
soep-pretest,pre_2007_1,48_1,2,Good,Gut
soep-pretest,pre_2007_1,48_1,3,Fair,Es geht
soep-pretest,pre_2007_1,48_1,4,Rather bad,Eher schlecht
soep-pretest,pre_2007_1,48_1,5,Not at all,Gar nicht
soep-pretest,pre_2007_1,49,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,49,1,Ja,Ja
soep-pretest,pre_2007_1,49,2,Nein,Nein
soep-pretest,pre_2007_1,50,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,50,1,Ja,Ja
soep-pretest,pre_2007_1,50,2,Nein,Nein
soep-pretest,pre_2007_1,51_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,52,1,"Apprenticeship, studies","Ausbildung, Studium"
soep-pretest,pre_2007_1,52,1,Professional reasons,Berufliche Gründe
soep-pretest,pre_2007_1,52,1,Private reasons,Private Gründe
soep-pretest,pre_2007_1,52,1,"Other reasons, in fact:","Sonstige Gründe, und zwar:"
soep-pretest,pre_2007_1,52,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,53,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,53,1,Less than 3 months,Weniger als 3 Monate
soep-pretest,pre_2007_1,53,2,"More than 3 months, but less than a year","Mehr als 3 Monate, aber weniger als ein Jahr"
soep-pretest,pre_2007_1,53,3,A year or longer,Ein Jahr und länger
soep-pretest,pre_2007_1,54,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,54,1,Very good,Sehr gut
soep-pretest,pre_2007_1,54,2,Good,Gut
soep-pretest,pre_2007_1,54,3,Fair,Es geht
soep-pretest,pre_2007_1,54,4,Rather bad,Eher schlecht
soep-pretest,pre_2007_1,54,5,Not at all,Gar nicht
soep-pretest,pre_2007_1,54_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,54_1,1,Very good,Sehr gut
soep-pretest,pre_2007_1,54_1,2,Good,Gut
soep-pretest,pre_2007_1,54_1,3,Fair,Es geht
soep-pretest,pre_2007_1,54_1,4,Rather bad,Eher schlecht
soep-pretest,pre_2007_1,54_1,5,Not at all,Gar nicht
soep-pretest,pre_2007_1,55_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,56,1,I did not plan to stay abroad longer from the outset,Aufenthalt war von vornherein nicht für länger geplant
soep-pretest,pre_2007_1,56,1,Only have a limited-term residency permit,Hatte nur eine befristete Aufenthaltsgenehmigung
soep-pretest,pre_2007_1,56,1,Family reasons,Familiäre Gründe
soep-pretest,pre_2007_1,56,1,Career reasons,Berufliche Gründe
soep-pretest,pre_2007_1,56,1,Financial reasons / financial problems,Finanzielle Gründe / Finanzielle Probleme
soep-pretest,pre_2007_1,56,1,Had problems to find my way abroad,Hatte Probleme mich im Ausland zurecht zu finden
soep-pretest,pre_2007_1,56,1,Health problems,Gesundheitliche Probleme
soep-pretest,pre_2007_1,56,1,Quality of life is better in Germany,Die Lebensqualität in Deutschland ist besser
soep-pretest,pre_2007_1,56,1,"Other reasons for moving back, in fact:","Sonstige Gründe, und zwar:"
soep-pretest,pre_2007_1,56,-1,No Answer,Keine Angabe
soep-pretest,pre_2007_1,57,1,Full-time employed,Voll erwerbstätig
soep-pretest,pre_2007_1,57,2,Part-time employed,In Teilzeitbeschäftigung
soep-pretest,pre_2007_1,57,3,In occupational / professional education or retraining,In betrieblicher Ausbildung / Lehre o. betrieblicher Umsch.
soep-pretest,pre_2007_1,57,4,"Marginally (""geringfügig"") or irregularly employed",Geringfügig oder unregelmäßig erwerbstätig
soep-pretest,pre_2007_1,57,5,In partial retirement with zero working hours,In Altersteilzeit mit Arbeitszeit Null
soep-pretest,pre_2007_1,57,6,Doing compulsory military service,Als Wehrpflichtiger beim Wehrdienst
soep-pretest,pre_2007_1,57,7,"Doing community service as substitute for compulsory military service (""Zivildienst"") / Voluntary social year",Zivildienstleistender / Freiwilliges soziales Jahr
soep-pretest,pre_2007_1,57,9,Not employed,Nicht erwerbstätig
soep-pretest,pre_2007_1,58,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,58,1,"No, definitely not","Nein, ganz sicher nicht"
soep-pretest,pre_2007_1,58,2,Probably not,Eher unwahrscheinlich
soep-pretest,pre_2007_1,58,3,Probably,Wahrscheinlich
soep-pretest,pre_2007_1,58,4,"Yes, definitely",Ganz sicher
soep-pretest,pre_2007_1,59,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,59,1,Yes,Ja
soep-pretest,pre_2007_1,59,2,No,Nein
soep-pretest,pre_2007_1,60,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,60,1,Yes,Ja
soep-pretest,pre_2007_1,60,2,No,Nein
soep-pretest,pre_2007_1,61,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,61,1,Yes,Ja
soep-pretest,pre_2007_1,61,2,No,Nein
soep-pretest,pre_2007_1,62,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,62_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,63,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,63_1,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,64,-1,No answer,Keine Angabe
soep-pretest,pre_2007_1,64,1,Untrained worker,Ungelernte Arbeiter
soep-pretest,pre_2007_1,64,2,"Trained worker (""angelernt"")",Angelernte Arbeiter
soep-pretest,pre_2007_1,64,3,Trained and employed as skilled worker,Gelernte und Facharbeiter
soep-pretest,pre_2007_1,64,4,"Foreman (""Vorarbeiter"")","Vorarbeiter, Kolonnenführer"
soep-pretest,pre_2007_1,64,5,"Master craftsman (""Meister"")","Meister, Polier"
soep-pretest,pre_2007_1,64_1,-1,No Answer,Keine Angabe
soep-pretest,pre_2007_1,64_1,1,"Self-employed farmer, None employee",Selbständige Landwirte ohne Mitarbeiter
soep-pretest,pre_2007_1,64_1,2,"Self-employed farmer,  1 - 9 employees",Selbständige Landwirte 1 - 9 Mitarbeiter
soep-pretest,pre_2007_1,64_1,3,"Self-employed farmer, 10 and more employees",Selbständige Landwirte 10 und mehr Mitarbeiter
soep-pretest,pre_2007_1,64_1,1,"Free-lance professional, independent scholar, None employee","Freie Berufe, selbst. Akademiker ohne Mitarbeiter"
soep-pretest,pre_2007_1,64_1,2,"Free-lance professional, independent scholar, 1 - 9 employees","Freie Berufe, selbst. Akademiker 1 - 9 Mitarbeiter"
soep-pretest,pre_2007_1,64_1,3,"Free-lance professional, independent scholar, 10 and more employees","Freie Berufe, selbst. Akademiker 10 und mehr Mitarbeiter"
soep-pretest,pre_2007_1,64_1,1,"Other self-employed, None employee",Sonstige Selbständige ohne Mitarbeiter
soep-pretest,pre_2007_1,64_1,2,"Other self-employed, 1 - 9 employees",Sonstige Selbständige 1 - 9 Mitarbeiter
soep-pretest,pre_2007_1,64_1,3,"Other self-employed, 10 and more employees",Sonstige Selbständige 10 und mehr Mitarbeiter
soep-pretest,pre_2007_1,64_1,1,Family member working for self-employed relative,Mithelfende Familienangehörige
soep-pretest,pre_2007_1,64_2,-1,No Answer,Keine Angabe
soep-pretest,pre_2007_1,64_2,1,Apprentice / trainee in industry of technology,Auszubildende / gewerblich-technisch
soep-pretest,pre_2007_1,64_2,2,Apprentice / trainee in trade and commerce,Auszubildende / kaufmännisch
soep-pretest,pre_2007_1,64_2,3,"Volunteer, intern, etc.","Volontäre, Praktikanten u.ä."
soep-pretest,pre_2007_1,64_3,-1,No Answer,Keine Angabe
soep-pretest,pre_2007_1,64_3,1,Industry and works foreman in a salaried position,Industrie- und Werkmeister im Angestelltenverhältnis
soep-pretest,pre_2007_1,64_3,2,"Employee with simple duties, without training/education certificate",Angestellte mit einfacher Tätigkeit ohne Ausbildungsabschl.
soep-pretest,pre_2007_1,64_3,3,"Employee with simple duties, with training/education certificate",Angestellte mit einfacher Tätigkeit mit Ausbildungsabschl.
soep-pretest,pre_2007_1,64_3,4,"Employee with qualified duties (e.g. executive officer, bookkeeper, technical draftsman)",Angestellte mit qualifizierter Tätigkeit (z.B. Sachbearb.)
